caseid,midprice
143,3.3575999999999997
144,3.36255
145,3.3552
146,3.3549
147,3.3528
148,3.3503
149,3.3480999999999996
150,3.3522
151,3.3594999999999997
152,3.3591999999999995
153,3.3606999999999996
154,3.3607500000000003
155,3.3598
156,3.3619
157,3.367
158,3.3648
159,3.3655999999999997
160,3.3636
161,3.3576999999999995
162,3.3583
163,3.3558999999999997
164,3.3547999999999996
165,3.3561
166,3.3582
167,3.359
168,3.3613
169,3.357
170,3.3518999999999997
171,3.3492999999999995
172,3.3468999999999998
173,3.3455000000000004
174,3.3465
175,3.3446
176,3.3434
177,3.3467000000000002
178,3.3485
179,3.3487999999999998
180,3.349
181,3.344
182,3.3419999999999996
183,3.3464
184,3.3491
185,3.3502
186,3.3524999999999996
187,3.3608000000000002
188,3.3647
189,3.3652999999999995
190,3.3617999999999997
191,3.3625
192,3.3602
193,3.3601
194,3.3618999999999994
195,3.3613
196,3.3633999999999995
197,3.3588499999999994
198,3.3582
199,3.35585
200,3.3538999999999994
201,3.3530999999999995
202,3.3538
203,3.3541000000000003
204,3.3532
205,3.3521
206,3.3544999999999994
207,3.3533999999999997
208,3.3558000000000003
209,3.3544999999999994
210,3.3523999999999994
211,3.3491
212,3.3485
213,3.34925
214,3.35155
215,3.3505
216,3.3482000000000003
217,3.3472
218,3.3465
219,3.3461999999999996
220,3.3446
221,3.3427999999999995
222,3.3442
223,3.3442
224,3.3427999999999995
225,3.3457
226,3.3489999999999993
227,3.3485999999999994
228,3.3465999999999996
229,3.3403
230,3.3381
231,3.3378
232,3.3411999999999997
233,3.3413999999999997
234,3.3429
235,3.3424999999999994
236,3.3435
237,3.3457
238,3.3506
239,3.3579
240,3.35395
241,3.3509
242,3.3505
243,3.356
244,3.3668
245,3.3693999999999997
246,3.3737
247,3.3682
248,3.3688
249,3.3681
250,3.3712999999999997
251,3.37505
252,3.37315
253,3.3689
254,3.3652999999999995
255,3.3621999999999996
256,3.3615000000000004
257,3.3618999999999994
258,3.3566
259,3.3541999999999996
260,3.3530500000000005
261,3.3521
262,3.3532
263,3.3524999999999996
264,3.3526000000000002
265,3.348
266,3.3445
267,3.3438999999999997
268,3.3360999999999996
269,3.3316999999999997
270,3.3339
271,3.3324999999999996
272,3.33115
273,3.3285
274,3.3196499999999998
275,3.3212
276,3.3263
277,3.3307999999999995
278,3.3295999999999997
279,3.3268
280,3.3266
281,3.3291999999999997
282,3.3297999999999996
283,3.3350999999999997
284,3.3371
285,3.3392
286,3.3372
287,3.3387499999999997
288,3.3381999999999996
289,3.3378
290,3.3375000000000004
291,3.3381
292,3.3433
293,3.3505
294,3.3532
295,3.35215
296,3.3509
297,3.3500999999999994
298,3.3503
299,3.3472
300,3.3472
301,3.3468999999999998
302,3.3457999999999997
303,3.3464
304,3.3446999999999996
305,3.3401999999999994
306,3.3398
307,3.3406499999999997
308,3.3415
309,3.3418999999999994
310,3.3457
311,3.3541999999999996
312,3.3517
313,3.3472999999999997
314,3.3446
315,3.3429
316,3.3408999999999995
317,3.3407
318,3.3411999999999997
319,3.34185
320,3.3457999999999997
321,3.3468999999999998
322,3.3461999999999996
323,3.3449
324,3.3445
325,3.3427999999999995
326,3.3418999999999994
327,3.3392
328,3.3373999999999997
329,3.3401999999999994
330,3.3404
331,3.3430999999999997
332,3.3150999999999997
333,3.2447
334,3.2502
335,3.26055
336,3.2569999999999997
337,3.2566
338,3.2625
339,3.258
340,3.2625999999999995
341,3.26595
342,3.2676999999999996
343,3.263
344,3.2616999999999994
345,3.2616
346,3.2546999999999997
347,3.2520999999999995
348,3.2537
349,3.25655
350,3.2563999999999997
351,3.2593
352,3.2641999999999998
353,3.2632000000000003
354,3.264
355,3.2681999999999998
356,3.2676
357,3.264
358,3.2615
359,3.2609
360,3.2596
361,3.2552
362,3.2543999999999995
363,3.2561999999999998
364,3.2516999999999996
365,3.2466
366,3.2395
367,3.23485
368,3.2338999999999998
369,3.2306999999999997
370,3.2338000000000005
371,3.2338999999999998
372,3.2336
373,3.2329
374,3.2243
375,3.2273999999999994
376,3.2190999999999996
377,3.2087999999999997
378,3.21005
379,3.20995
380,3.2152
381,3.2145
382,3.2142
383,3.2115499999999995
384,3.2070999999999996
385,3.2072
386,3.2053
387,3.1993
388,3.1948999999999996
389,3.1958
390,3.1977
391,3.2000999999999995
392,3.2028
393,3.2031
394,3.2062999999999997
395,3.2134
396,3.2148999999999996
397,3.2134999999999994
398,3.2108999999999996
399,3.2104999999999997
400,3.2106999999999997
401,3.2119999999999993
402,3.2078999999999995
403,3.2062999999999997
404,3.20405
405,3.2036
406,3.2002999999999995
407,3.2011
408,3.2037
409,3.2036
410,3.1992
411,3.197
412,3.1938999999999997
413,3.1924999999999994
414,3.18905
415,3.182
416,3.1776
417,3.1743
418,3.178
419,3.17155
420,3.1663999999999994
421,3.1579
422,3.1556
423,3.1557
424,3.1605
425,3.1611
426,3.1679000000000004
427,3.1745
428,3.1778999999999997
429,3.1844
430,3.1824999999999997
431,3.1923999999999997
432,3.1976999999999993
433,3.1921999999999997
434,3.1912
435,3.19005
436,3.1938999999999997
437,3.1918999999999995
438,3.1904999999999997
439,3.1895999999999995
440,3.1872
441,3.1852
442,3.1854999999999998
443,3.1841999999999997
444,3.1841999999999997
445,3.1845
446,3.1933999999999996
447,3.194
448,3.19195
449,3.1933
450,3.1898999999999997
451,3.1885
452,3.1841
453,3.1818
454,3.1806
455,3.1782
456,3.1781499999999996
457,3.1778999999999997
458,3.1740999999999997
459,3.16555
460,3.1654
461,3.1655999999999995
462,3.1635999999999997
463,3.1648
464,3.17475
465,3.1757999999999997
466,3.176
467,3.1734999999999998
468,3.1748000000000003
469,3.1766
470,3.1830999999999996
471,3.18865
472,3.19535
473,3.2007999999999996
474,3.2040999999999995
475,3.2066999999999997
476,3.2108499999999998
477,3.2157
478,3.2177999999999995
479,3.2191
480,3.2252
481,3.2245999999999997
482,3.2211999999999996
483,3.2208
484,3.2201500000000003
485,3.2217000000000002
486,3.2272
487,3.2348
488,3.2336
489,3.2301999999999995
490,3.2285
491,3.2285
492,3.2284499999999996
493,3.22925
494,3.2332
495,3.2283999999999997
496,3.2241999999999997
497,3.2239500000000003
498,3.2244
499,3.2278
500,3.2304499999999994
501,3.2339999999999995
502,3.2368
503,3.234
504,3.2291999999999996
505,3.2258
506,3.2271
507,3.2284499999999996
508,3.2318
509,3.2342
510,3.2344999999999997
511,3.2369
512,3.2454
513,3.2443
514,3.2400499999999997
515,3.23595
516,3.2365000000000004
517,3.2356000000000003
518,3.2354
519,3.2390499999999998
520,3.2422999999999997
521,3.2388999999999997
522,3.2356000000000003
523,3.2344999999999997
524,3.2309
525,3.2311500000000004
526,3.2243
527,3.2241999999999997
528,3.2312
529,3.22975
530,3.2196499999999997
531,3.2181499999999996
532,3.2188
533,3.2205500000000002
534,3.2252
535,3.2283999999999997
536,3.2342
537,3.2361
538,3.2369
539,3.2371000000000003
540,3.2379000000000002
541,3.2338999999999998
542,3.2315999999999994
543,3.2287999999999997
544,3.2281999999999997
545,3.2268999999999997
546,3.2241999999999997
547,3.2259
548,3.22595
549,3.2253
550,3.2205999999999997
551,3.2181999999999995
552,3.2189499999999995
553,3.2209
554,3.2223499999999996
555,3.2205000000000004
556,3.2212500000000004
557,3.2243499999999994
558,3.2238499999999997
559,3.2199999999999998
560,3.2171
561,3.2195
562,3.2183499999999996
563,3.21945
564,3.2162999999999995
565,3.2133499999999993
566,3.2131000000000003
567,3.2136
568,3.2081999999999997
569,3.2036
570,3.2020999999999997
571,3.2040999999999995
572,3.2060999999999997
573,3.2070999999999996
574,3.2084999999999995
575,3.2064999999999997
576,3.2070999999999996
577,3.2088499999999995
578,3.2104
579,3.2112
580,3.2098999999999998
581,3.2069
582,3.2047999999999996
583,3.2063999999999995
584,3.2099999999999995
585,3.2146
586,3.2133000000000003
587,3.2102
588,3.2098999999999998
589,3.2084
590,3.2117
591,3.2119999999999993
592,3.2090999999999994
593,3.2081999999999997
594,3.2064999999999997
595,3.20735
596,3.2066999999999997
597,3.20385
598,3.2040999999999995
599,3.2048999999999994
600,3.2028999999999996
601,3.1995999999999998
602,3.19825
603,3.1968
604,3.1953
605,3.1924999999999994
606,3.1921
607,3.1944
608,3.1969
609,3.1944999999999997
610,3.1929
611,3.1904999999999997
612,3.1897999999999995
613,3.1904999999999997
614,3.1888999999999994
615,3.1874999999999996
616,3.1877999999999997
617,3.18795
618,3.1868999999999996
619,3.1852
620,3.1889
621,3.2014999999999993
622,3.2031
623,3.201
624,3.1969
625,3.1951
626,3.1962
627,3.1961
628,3.1962
629,3.1963500000000002
630,3.2007999999999996
631,3.2129499999999998
632,3.222
633,3.2227499999999996
634,3.2235
635,3.2238999999999995
636,3.2222
637,3.2241
638,3.2214
639,3.2159
640,3.2148999999999996
641,3.2142
642,3.2122999999999995
643,3.2111
644,3.2102999999999997
645,3.206
646,3.2037999999999998
647,3.2042
648,3.1996999999999995
649,3.1971000000000003
650,3.1985
651,3.1988999999999996
652,3.1978
653,3.2006999999999994
654,3.2022999999999997
655,3.199
656,3.1944999999999997
657,3.1918999999999995
658,3.1914999999999996
659,3.1910499999999997
660,3.1912
661,3.1952
662,3.19545
663,3.1968
664,3.1966
665,3.1943
666,3.1891999999999996
667,3.1879
668,3.1849499999999997
669,3.1863
670,3.1874999999999996
671,3.1885
672,3.1883999999999997
673,3.1895999999999995
674,3.1865
675,3.1868
676,3.1891999999999996
677,3.1896999999999998
678,3.1936999999999998
679,3.1961
680,3.1965000000000003
681,3.1958
682,3.1925999999999997
683,3.1898999999999997
684,3.1888999999999994
685,3.1857499999999996
686,3.1832499999999997
687,3.183
688,3.1769
689,3.1754999999999995
690,3.1757999999999997
691,3.1754999999999995
692,3.1765
693,3.1724
694,3.1649000000000003
695,3.1648
696,3.1643
697,3.16
698,3.15695
699,3.1609999999999996
700,3.1681
701,3.1707
702,3.1705999999999994
703,3.1662
704,3.1645
705,3.162
706,3.16205
707,3.1658500000000003
708,3.1664999999999996
709,3.16465
710,3.1633
711,3.1579
712,3.1552
713,3.1564
714,3.1588
715,3.1616999999999997
716,3.1635
717,3.1783
718,3.2075999999999993
719,3.2028999999999996
720,3.1994999999999996
721,3.1959
722,3.1925499999999998
723,3.1894
724,3.1904999999999997
725,3.1891
726,3.1875999999999998
727,3.1845
728,3.1847999999999996
729,3.1824
730,3.1776999999999997
731,3.1711
732,3.1690999999999994
733,3.1697999999999995
734,3.1715999999999998
735,3.1772
736,3.1767
737,3.1734999999999998
738,3.1744
739,3.1778
740,3.1866999999999996
741,3.1889999999999996
742,3.1907999999999994
743,3.1948499999999997
744,3.1936999999999998
745,3.1868999999999996
746,3.1849
